event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
366,2022-10-03T18:54:12,,session_67943,cart,,,desktop,Samsung Internet,610
367,2021-01-11T07:24:32,3696,session_11668,home,,,mobile,Chrome,887
368,2021-09-21T22:07:11,,session_66978,product_detail,1,,mobile,Samsung Internet,1230
369,2024-05-13T15:38:59,,session_61687,account,,,desktop,Edge,-1433
370,2021-08-14T22:59:17,,session_69461,home,,,mobile,Samsung Internet,1443
371,2023-09-25T15:03:34,,session_54581,account,,,mobile,Edge,1721
372,2021-01-28T22:04:29,,session_80726,account,,,tablet,Chrome,1018
373,2020-09-17T04:22:14,,session_39942,home,,,,,1564
374,2021-08-03T10:39:33,,session_68865,search,,,desktop,Chrome,528
375,2024-12-15T09:12:04,2370,session_63316,account,,,mobile,Firefox,1028
376,2022-07-22T09:02:51,,session_52869,account,,,desktop,Safari,690
377,2020-10-11T05:20:31,,session_67372,cart,,,desktop,Safari,1038
378,2023-03-19T16:37:36,,session_74971,home,,,tablet,Chrome,1654
379,2022-03-18T03:26:43,,session_16459,cart,,,desktop,Firefox,1253
380,2020-07-21T11:32:59,,session_41386,category,,,tablet,Safari,1354
381,2021-06-21T12:46:14,,session_18079,home,,,mobile,Chrome,946
382,2024-11-30T12:00:59,4911,session_909,cart,,,mobile,Samsung Internet,267
383,2020-06-03T15:49:31,,session_26094,home,,,mobile,Chrome,475
384,2023-11-12T02:46:30,,session_39407,search,,,desktop,Chrome,1440
385,2023-06-09T22:42:18,1940,session_47519,home,,,mobile,Edge,171
386,2023-06-16T12:30:48,622,session_45471,category,,,mobile,Chrome,1635
387,2024-12-13T14:02:05,3405,session_39168,category,,,tablet,Samsung Internet,1654
388,2022-09-27T05:10:16,,session_91268,account,,,desktop,Safari,1688
389,2024-06-05T09:00:24,3512,session_57731,search,,,tablet,Edge,1131
390,2024-04-21T22:29:19,2367,session_43461,cart,,,tablet,Chrome,123
391,2023-05-26T09:23:49,,session_20441,home,,,desktop,Edge,1251
392,2021-09-17T00:42:16,,session_78031,home,,,mobile,Edge,416
393,2021-12-30T13:07:15,1847,session_50392,search,,,desktop,Firefox,1760
394,2023-12-03T05:23:57,4917,session_82116,home,,,tablet,Chrome,1316
395,2024-07-02T03:18:42,4242,session_25614,account,,,mobile,Safari,1672
396,2024-05-14T15:08:58,2575,session_51485,checkout,,,desktop,Firefox,1076
397,2024-01-11T10:53:16,,session_82692,product_detail,55,,mobile,Chrome,1584
398,2030-01-01T00:00:00,,session_8222,home,,,tablet,Safari,130
399,2020-03-18T06:14:44,,session_49138,search,,,tablet,Chrome,536
400,2022-12-09T02:28:13,2804,session_36824,account,,,tablet,Edge,294
401,2020-01-31T04:09:17,,session_60125,checkout,,,tablet,Safari,433
402,2024-02-07T10:30:17,,session_78870,category,,,desktop,Firefox,167
403,2023-05-05T23:50:19,,session_97488,category,,,tablet,Firefox,975
404,2023-09-28T14:15:04,2437,session_19907,search,,,tablet,Safari,397
405,2022-07-25T04:57:38,2043,session_96973,product_detail,7,45,tablet,Firefox,1276
406,2021-10-02T07:43:38,,session_30300,cart,,,desktop,Samsung Internet,668
407,2024-01-20T15:16:33,1226,session_76105,category,,,desktop,Edge,211
408,2023-11-26T09:16:01,,session_90372,product_detail,29,,desktop,Chrome,950
409,2022-02-02T08:10:16,3682,session_34293,account,,,,,718
410,2021-08-25T13:00:00,,session_41494,checkout,,,desktop,Safari,1641
411,2021-03-04T22:09:47,4475,session_253,search,,,mobile,Safari,172
412,2020-05-09T10:06:15,,session_12441,category,,,mobile,Samsung Internet,643
413,2024-12-26T08:43:33,,session_77007,home,,,mobile,Safari,1638
414,2022-08-23T00:58:26,,session_34368,search,,,tablet,Chrome,1477
415,2023-04-08T12:17:33,4566,session_92097,cart,,,desktop,Firefox,324
416,2024-03-07T16:16:12,,session_94192,product_detail,4,,tablet,Chrome,451
417,2023-09-13T06:03:58,,session_93152,cart,,,mobile,Edge,1334
418,2023-06-06T16:32:22,4240,session_22655,cart,,,mobile,Edge,227
419,2021-07-03T20:11:29,,session_91358,account,,,tablet,Chrome,81
420,2021-09-02T11:38:42,,session_84716,checkout,,,mobile,Samsung Internet,1496
421,2023-06-02T15:07:27,,session_59098,account,,,tablet,Edge,1724
422,2023-12-01T13:23:22,,session_83869,checkout,,,desktop,Edge,861
423,2020-01-30T16:00:03,,session_14095,category,,,mobile,Safari,1143
424,2023-09-12T10:16:18,2763,session_76328,product_detail,24,,tablet,Firefox,1197
425,2020-02-14T18:03:21,,session_21787,product_detail,21,,tablet,Edge,275
426,2024-08-19T22:33:00,4442,session_96984,search,,,mobile,Chrome,1741
427,2021-01-11T19:41:50,,session_36392,product_detail,61,,mobile,Safari,1161
428,2022-12-06T01:36:23,,session_20792,cart,,,tablet,Safari,1639
429,2022-05-14T00:53:58,,session_1091,search,,,tablet,Safari,604
430,2024-07-23T02:52:03,3623,session_9183,product_detail,33,241,mobile,Samsung Internet,840
431,2021-07-17T14:23:34,3655,session_5282,product_detail,44,,tablet,Chrome,142
432,2024-07-22T20:47:19,,session_51600,cart,,,desktop,Safari,-131
433,2024-11-12T23:01:38,2882,session_12983,product_detail,41,,,,-1114
434,2022-06-21T11:16:18,300,session_9125,category,,,desktop,Firefox,811
435,2022-06-24T18:50:51,,session_93196,search,,,desktop,Chrome,1078
436,2020-04-09T00:43:47,,session_17208,checkout,,,mobile,Firefox,1457
437,2024-07-01T13:55:31,,session_12455,account,,,mobile,Edge,1006
438,2030-01-01T00:00:00,4705,session_41068,checkout,,,tablet,Chrome,1003
439,2021-10-22T01:53:50,,session_64865,cart,,,desktop,Safari,806
440,2021-06-04T18:32:38,,session_42388,checkout,,,mobile,Firefox,542
441,2021-07-12T11:02:48,,session_55832,search,,,tablet,Chrome,-763
442,2022-10-09T04:16:40,,session_8569,product_detail,20,509,mobile,Firefox,1593
443,2024-02-25T02:22:47,,session_83041,cart,,,,,397
444,2022-06-13T23:56:08,529,session_82288,product_detail,63,,tablet,Safari,1364
445,2020-06-09T20:39:24,,session_30393,search,,,mobile,Chrome,1131
446,2021-05-11T12:12:59,,session_86541,cart,,,tablet,Safari,1772
447,2023-12-22T17:32:41,4131,session_3549,checkout,,,desktop,Chrome,1136
448,2022-05-06T03:02:24,1762,session_89384,search,,,tablet,Samsung Internet,932
449,2020-02-01T12:43:26,,session_27289,search,,,desktop,Firefox,938
450,2021-06-25T17:42:54,,session_72686,search,,,desktop,Chrome,1638
451,2023-06-21T14:31:00,3436,session_40122,home,,,desktop,Samsung Internet,1411
452,2021-02-14T20:40:49,,session_76503,search,,,desktop,Edge,589
453,2024-12-20T08:15:40,3643,session_29522,checkout,,,desktop,Chrome,1272
454,2022-11-16T02:19:23,,session_56320,account,,,tablet,Chrome,886
455,2020-01-09T04:46:45,,session_16907,home,,,desktop,Safari,756
456,2022-10-16T15:46:09,,session_70261,account,,,,,1591
457,2024-11-29T15:56:19,2863,session_90627,search,,,desktop,Safari,814
458,2022-09-19T20:50:49,1355,session_64294,search,,,mobile,Firefox,230
459,2030-01-01T00:00:00,,session_92970,home,,,mobile,Samsung Internet,733
460,2020-01-19T12:41:18,,session_2362,category,,,mobile,Firefox,109
461,2022-11-22T06:31:32,,session_17237,home,,,mobile,Firefox,1651
462,2021-04-26T13:31:19,,session_35078,checkout,,,tablet,Chrome,1622
463,2020-05-17T13:35:09,,session_75300,account,,,mobile,Samsung Internet,1659
464,2021-06-03T01:25:14,,session_90677,product_detail,41,,desktop,Safari,968
465,2022-10-30T15:09:21,,session_54379,account,,,tablet,Samsung Internet,228
466,2020-12-22T04:21:32,495,session_92859,search,,,desktop,Edge,354
467,2020-01-28T22:48:02,,session_77371,home,,,mobile,Edge,1330
468,2020-04-27T02:26:52,,session_21179,category,,,mobile,Edge,1586
469,2022-06-03T09:33:13,,session_96673,checkout,,,desktop,Edge,1312
470,2023-10-12T14:26:52,,session_92948,search,,,,,744
471,2022-07-22T19:52:16,,session_31404,search,,,desktop,Safari,275
472,2024-08-04T01:33:54,,session_79308,account,,,tablet,Chrome,521
473,2021-04-11T04:15:52,4746,session_97650,cart,,,mobile,Firefox,1209
474,2022-06-20T13:38:57,612,session_14183,cart,,,desktop,Chrome,1019
475,2022-12-24T17:19:57,,session_69892,cart,,,mobile,Edge,934
476,2024-08-29T16:37:23,1714,session_68808,product_detail,32,,desktop,Chrome,1651
477,2022-04-17T16:40:03,1251,session_78682,cart,,,tablet,Edge,986
478,2022-05-07T09:53:01,,session_21285,home,,,mobile,Chrome,1055
479,2024-08-04T05:51:23,,session_75365,home,,,desktop,Firefox,958
480,2023-03-04T14:21:22,422,session_52128,category,,,mobile,Safari,1219
481,2022-01-28T21:46:54,,session_44745,account,,,mobile,Samsung Internet,922
482,2020-03-06T09:29:00,,session_1520,search,,,desktop,Chrome,1068
483,2021-11-21T02:58:52,,session_3960,home,,,mobile,Firefox,416
484,2024-10-06T14:57:01,10,session_59845,home,,,tablet,Firefox,191
485,2022-06-02T00:49:08,,session_24012,cart,,,mobile,Safari,1647
486,2022-01-10T03:50:01,,session_91756,category,,,mobile,Edge,1193
487,2023-07-13T12:49:27,3559,session_19828,home,,,tablet,Samsung Internet,299
488,2023-10-03T16:04:36,,session_72423,account,,,desktop,Safari,986
489,2022-03-04T12:19:41,,session_773,account,,,desktop,Firefox,358
490,2022-08-29T09:09:51,,session_56518,product_detail,13,1018,mobile,Samsung Internet,428
491,2022-04-28T05:24:03,4226,session_75609,checkout,,,tablet,Chrome,1046
492,2021-06-02T18:58:22,3123,session_61696,search,,,desktop,Chrome,492
493,2024-06-29T15:38:02,2129,session_97098,checkout,,,desktop,Firefox,1443
494,2024-03-20T15:27:11,3156,session_88216,account,,,desktop,Firefox,1649
495,2024-12-30T03:40:35,,session_85046,checkout,,,desktop,Edge,871
496,2024-07-17T15:16:44,1607,session_24142,account,,,desktop,Firefox,1129
497,2022-08-19T10:47:17,936,session_51136,search,,,tablet,Edge,1537
498,2023-05-09T23:12:05,3677,session_12317,account,,,tablet,Safari,1427
499,2024-09-30T05:29:40,2341,session_4126,account,,,tablet,Chrome,1692
500,2024-10-23T16:10:57,,session_83967,checkout,,,desktop,Chrome,1221
501,2024-08-13T13:45:30,,session_98744,category,,,tablet,Safari,129
502,2022-04-10T22:36:35,,session_65311,category,,,tablet,Samsung Internet,1718
503,2023-02-26T06:47:23,4473,session_5611,cart,,,mobile,Samsung Internet,1266
504,2024-08-19T11:26:02,3845,session_6225,search,,,tablet,Safari,-1727
505,2024-07-20T09:54:00,4292,session_53993,home,,,desktop,Samsung Internet,1141
506,2024-03-22T13:51:12,967,session_22802,home,,,desktop,Safari,200
507,2024-09-06T17:50:35,,session_30746,cart,,,desktop,Firefox,437
508,2023-07-30T02:10:53,1874,session_50140,product_detail,51,,mobile,Chrome,1751
509,2020-07-31T10:42:04,,session_72803,account,,,tablet,Samsung Internet,1640
510,2022-03-20T10:21:50,,session_81313,home,,,desktop,Safari,1312
511,2020-11-13T23:46:59,3204,session_73461,category,,,desktop,Chrome,1742
512,2024-11-03T13:05:39,3550,session_93319,product_detail,23,,desktop,Samsung Internet,98
513,2022-06-24T19:50:44,,session_81724,home,,,desktop,Chrome,1281
514,2020-07-30T23:18:47,,session_71457,search,,,desktop,Chrome,1575
515,2020-06-18T21:26:34,,session_74746,checkout,,,desktop,Safari,1000
516,2024-09-28T05:13:49,,session_31649,category,,,mobile,Chrome,1328
517,2022-08-21T02:34:04,,session_29764,category,,,tablet,Firefox,962
518,2020-11-04T08:51:30,,session_54935,home,,,mobile,Firefox,547
519,2030-01-01T00:00:00,,session_62776,checkout,,,desktop,Samsung Internet,1404
520,2020-05-15T02:51:28,,session_93844,product_detail,54,,desktop,Firefox,838
521,2023-12-15T03:12:59,847,session_13709,category,,,mobile,Edge,145
522,2022-12-31T18:13:32,,session_28697,checkout,,,tablet,Edge,724
523,2021-04-15T19:18:22,,session_93,search,,,mobile,Chrome,1722
524,2024-04-28T09:47:03,3267,session_91682,search,,,tablet,Samsung Internet,1445
525,2023-08-31T07:46:33,,session_14305,product_detail,40,545,tablet,Samsung Internet,442
526,2020-05-31T19:40:10,,session_65453,search,,,desktop,Safari,1644
527,2021-01-08T05:11:43,,session_63494,home,,,,,1155
528,2020-12-12T16:53:42,,session_34732,checkout,,,tablet,Safari,1689
529,2030-01-01T00:00:00,3102,session_34558,checkout,,,desktop,Safari,1487
530,2021-10-23T14:26:04,3602,session_29180,product_detail,7,359,tablet,Edge,556
531,2023-07-21T03:05:19,,session_45596,cart,,,mobile,Safari,659
532,2022-09-21T12:20:01,,session_41788,home,,,mobile,Chrome,462
533,2024-11-12T16:04:37,3186,session_15030,search,,,mobile,Edge,612
534,2023-10-27T01:34:41,4747,session_29785,checkout,,,desktop,Safari,402
535,2022-07-12T05:14:20,,session_15984,home,,,mobile,Chrome,1575
536,2022-12-22T16:50:05,1716,session_81695,cart,,,mobile,Safari,1153
537,2023-06-29T17:35:51,1463,session_78516,checkout,,,tablet,Edge,362
538,2023-12-13T15:43:23,1420,session_72774,product_detail,29,,mobile,Chrome,562
539,2021-07-12T06:22:51,,session_95706,home,,,desktop,Edge,1162
540,2023-12-29T10:33:51,3555,session_21431,checkout,,,,,658
541,2022-04-19T11:18:22,,session_38961,product_detail,18,,desktop,Firefox,1402
542,2023-03-07T11:56:33,,session_6822,home,,,mobile,Safari,76
543,2022-01-27T13:55:35,1522,session_14677,account,,,desktop,Edge,1396
544,2021-07-12T21:56:19,,session_61104,product_detail,5,,mobile,Samsung Internet,1698
545,2023-03-19T20:35:02,,session_89742,product_detail,47,,tablet,Safari,692
546,2023-01-19T09:48:23,,session_55059,category,,,tablet,Samsung Internet,1065
547,2020-11-24T14:45:00,2381,session_36238,checkout,,,tablet,Safari,767
548,2024-02-18T14:48:38,3800,session_41724,home,,,tablet,Edge,1041
549,2023-11-14T20:10:01,,session_30759,cart,,,tablet,Firefox,701
550,2020-09-27T18:31:56,,session_32909,search,,,desktop,Samsung Internet,1071
551,2021-11-21T03:28:39,2356,session_7368,home,,,desktop,Samsung Internet,127
552,2024-11-08T14:31:04,4001,session_60052,account,,,tablet,Edge,1428
553,2021-04-15T11:14:14,,session_25546,product_detail,32,,tablet,Edge,972
554,2020-08-28T08:35:59,,session_49243,search,,,tablet,Firefox,1365
555,2023-09-14T18:46:07,2603,session_85078,checkout,,,tablet,Samsung Internet,-1378
556,2024-06-09T13:28:29,2074,session_7858,cart,,,mobile,Edge,1790
557,2024-08-06T18:53:56,365,session_21088,category,,,mobile,Samsung Internet,76
558,2021-06-21T02:33:33,,session_90296,category,,,,,235
559,2023-05-29T02:46:39,,session_2289,cart,,,mobile,Chrome,1197
560,2020-02-27T18:17:44,,session_18632,cart,,,tablet,Firefox,1544
561,2021-04-09T12:01:30,,session_12425,search,,,tablet,Chrome,1348
562,2020-12-26T15:42:55,,session_95177,checkout,,,desktop,Safari,1499
563,2021-01-24T03:37:52,4472,session_10062,home,,,,,498
564,2023-02-15T10:48:39,,session_99512,category,,,tablet,Samsung Internet,1107
565,2023-07-01T01:35:44,,session_65602,checkout,,,tablet,Edge,1290
566,2022-02-06T09:48:51,,session_88551,category,,,mobile,Safari,1398
567,2023-07-09T11:52:59,,session_43641,category,,,mobile,Samsung Internet,196
568,2021-12-10T09:51:28,,session_89045,product_detail,62,,mobile,Chrome,1586
569,2020-10-10T04:44:09,,session_87883,search,,,mobile,Chrome,930
570,2030-01-01T00:00:00,,session_83158,product_detail,47,,mobile,Edge,495
571,2023-07-14T15:11:14,,session_25572,checkout,,,tablet,Chrome,1012
572,2021-03-12T23:11:30,3303,session_69173,account,,,tablet,Samsung Internet,288
573,2021-03-09T23:41:09,2476,session_39404,checkout,,,tablet,Firefox,289
574,2021-01-13T23:50:29,,session_28346,account,,,desktop,Firefox,1427
575,2023-01-11T04:39:24,,session_26786,product_detail,31,667,tablet,Safari,1724
576,2024-07-10T10:08:13,4917,session_60281,cart,,,mobile,Safari,916
577,2023-09-06T01:58:45,,session_67945,search,,,tablet,Edge,1523
578,2021-04-06T16:03:22,,session_15625,search,,,tablet,Chrome,1703
579,2020-10-17T19:24:38,,session_27708,product_detail,44,55,,,787
580,2023-10-25T23:04:45,,session_42204,product_detail,17,,tablet,Edge,1622
581,2022-01-24T11:49:07,3246,session_14686,category,,,mobile,Chrome,878
582,2022-10-23T02:45:05,3443,session_16275,product_detail,21,11,mobile,Chrome,1218
583,2020-04-12T20:11:20,,session_47528,product_detail,10,,desktop,Chrome,292
584,2030-01-01T00:00:00,370,session_75183,account,,,tablet,Chrome,-509
585,2030-01-01T00:00:00,,session_80026,cart,,,desktop,Chrome,1556
586,2024-01-20T08:16:31,,session_98791,cart,,,mobile,Edge,1267
587,2021-11-11T22:54:47,,session_70185,search,,,mobile,Edge,312
588,2020-11-24T20:25:55,,session_97476,checkout,,,tablet,Firefox,614
589,2020-06-07T12:22:20,,session_68521,cart,,,,,738
590,2024-12-24T01:50:01,766,session_98838,search,,,tablet,Firefox,1651
591,2023-05-07T13:20:27,,session_64782,home,,,tablet,Samsung Internet,1547
592,2023-07-30T11:29:53,801,session_80899,account,,,tablet,Chrome,640
593,2024-11-06T18:22:05,2547,session_5068,category,,,tablet,Firefox,1688
594,2024-12-21T12:15:22,,session_82475,cart,,,mobile,Firefox,912
595,2030-01-01T00:00:00,4024,session_25096,checkout,,,tablet,Firefox,1129
596,2024-07-12T15:11:07,,session_53657,category,,,tablet,Edge,964
597,2021-04-10T22:17:57,,session_88779,category,,,desktop,Firefox,1792
598,2021-07-11T05:00:16,1478,session_60662,product_detail,45,369,mobile,Edge,1189
599,2023-08-03T16:01:51,554,session_51205,cart,,,desktop,Samsung Internet,1796
600,2022-01-16T09:18:26,,session_96981,category,,,tablet,Firefox,755
601,2022-09-02T19:17:31,,session_30237,search,,,mobile,Firefox,147
602,2023-07-06T18:18:42,,session_71892,category,,,tablet,Edge,1037
603,2024-09-25T20:55:05,,session_42491,checkout,,,desktop,Edge,1237
604,2023-05-24T23:02:27,958,session_84748,category,,,mobile,Samsung Internet,286
605,2023-06-16T01:15:56,2095,session_56607,product_detail,56,1407,tablet,Chrome,1510
606,2021-12-21T16:28:54,,session_65126,account,,,desktop,Edge,822
607,2020-04-05T20:52:02,,session_38351,product_detail,59,,desktop,Firefox,722
608,2023-02-20T12:05:04,801,session_91086,cart,,,desktop,Samsung Internet,426
609,2022-01-04T22:57:43,,session_86306,product_detail,30,,mobile,Edge,1604
610,2023-02-19T11:22:25,3250,session_3203,account,,,mobile,Firefox,1308
611,2023-09-26T10:03:30,,session_98429,category,,,desktop,Firefox,370
612,2022-12-16T03:46:25,,session_26298,search,,,mobile,Firefox,524
613,2023-08-31T17:53:57,,session_98846,home,,,tablet,Firefox,668
614,2020-10-11T04:35:17,,session_15755,product_detail,17,134,tablet,Safari,988
615,2024-04-25T08:48:59,,session_41669,search,,,desktop,Chrome,499
616,2021-10-12T22:41:26,,session_84994,category,,,tablet,Chrome,1100
617,2024-03-23T02:10:24,726,session_66431,search,,,tablet,Chrome,1450
618,2022-08-07T12:45:28,,session_80317,category,,,mobile,Safari,1050
619,2022-06-12T19:03:23,439,session_38150,search,,,desktop,Firefox,1603
620,2023-02-24T08:49:54,,session_62884,checkout,,,mobile,Firefox,571
621,2022-12-04T07:22:18,,session_93821,account,,,tablet,Safari,555
622,2021-03-25T08:53:42,,session_52419,search,,,desktop,Edge,997
623,2024-03-14T12:40:49,6,session_37310,category,,,mobile,Firefox,688
624,2024-09-11T20:44:08,4467,session_18553,product_detail,29,,tablet,Safari,1277
625,2022-09-09T17:39:52,,session_18330,checkout,,,desktop,Chrome,344
626,2024-12-15T20:23:31,2321,session_26070,home,,,tablet,Safari,-570
627,2020-12-03T08:29:05,,session_53031,search,,,tablet,Chrome,697
628,2023-09-13T19:23:09,2689,session_71094,category,,,mobile,Edge,1094
629,2020-05-13T14:45:04,,session_64785,search,,,mobile,Safari,1659
