campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
203,Display - Twitter - Feb2021,Display,Twitter,37,2021-02-01,2021-03-17,26845,23937.13,7559729,300936,2021-01-20T00:00:00
204,Video - Google - Feb2024,Video,Google,4,2024-02-15,2024-03-28,106056,97185.0,26502404,1277209,2024-02-12T00:00:00
205,Video - Google - Feb2024,Video,Google,54,2024-02-15,2024-03-28,106056,97185.0,26502404,1277209,2024-02-05T00:00:00
206,Video - Google - Feb2024,Video,Google,38,2024-02-15,2024-03-28,106056,97185.0,26502404,1277209,2024-02-09T00:00:00
207,Video - Google - Feb2024,Video,Google,29,2024-02-15,2024-03-28,106056,97185.0,26502404,1277209,2024-02-04T00:00:00
208,Video - Google - Feb2024,Video,Google,11,2024-02-15,2024-03-28,106056,97185.0,26502404,1277209,2024-02-03T00:00:00
209,Social Media - Twitter - Mar2022,Social Media,Twitter,30,2022-03-13,2022-06-01,32174,35800.16,7300092,425510,2022-03-12T00:00:00
210,Social Media - Twitter - Mar2022,Social Media,Twitter,32,2022-03-13,2022-06-01,32174,35800.16,7300092,425510,2022-03-11T00:00:00
211,Social Media - Twitter - Mar2022,Social Media,Twitter,49,2022-03-13,2022-06-01,32174,35800.16,7300092,425510,2022-03-07T00:00:00
212,Social Media - Twitter - Mar2022,Social Media,Twitter,36,2022-03-13,2022-06-01,32174,35800.16,7300092,425510,2022-03-01T00:00:00
213,Social Media - Twitter - Mar2022,Social Media,Twitter,3,2022-03-13,2022-06-01,32174,35800.16,7300092,425510,2022-03-01T00:00:00
214,Influencer - Google - Sep2020,Influencer,Google,50,2020-09-28,2020-11-23,26078,26595.12,10017742,724814,2020-09-26T00:00:00
215,Influencer - Google - Sep2020,Influencer,Google,55,2020-09-28,2020-11-23,26078,26595.12,10017742,724814,2020-09-15T00:00:00
216,Influencer - Google - Sep2020,Influencer,Google,30,2020-09-28,2020-11-23,26078,26595.12,10017742,724814,2020-09-19T00:00:00
217,Influencer - Twitter - May2021,Influencer,Twitter,37,2021-05-02,2021-05-15,56793,60515.14,16952223,1242462,2021-04-18T00:00:00
218,Influencer - Twitter - May2021,Influencer,Twitter,49,2021-05-02,2021-05-15,56793,60515.14,16952223,1242462,2021-04-30T00:00:00
219,Influencer - Twitter - May2021,Influencer,Twitter,39,2021-05-02,2021-05-15,56793,60515.14,16952223,1242462,2021-04-22T00:00:00
220,Influencer - Twitter - May2021,Influencer,Twitter,62,2021-05-02,2021-05-15,56793,60515.14,16952223,1242462,2021-04-21T00:00:00
221,Influencer - Twitter - May2021,Influencer,Twitter,61,2021-05-02,2021-05-15,56793,60515.14,16952223,1242462,2021-04-29T00:00:00
222,Display - TikTok - Jul2021,Display,TikTok,44,2021-07-20,2021-10-01,19365,22246.06,4329592,80592,2021-07-10T00:00:00
223,Display - TikTok - Jul2021,Display,TikTok,52,2021-07-20,2021-10-01,19365,22246.06,4329592,80592,2021-07-10T00:00:00
224,Display - TikTok - Jul2021,Display,TikTok,35,2021-07-20,2021-10-01,19365,22246.06,4329592,80592,2021-07-17T00:00:00
225,Search - YouTube - Feb2023,Search,YouTube,31,2023-02-06,2023-04-02,24559,21272.5,10279546,570772,2023-01-28T00:00:00
226,Search - YouTube - Feb2023,Search,YouTube,10,2023-02-06,2023-04-02,24559,21272.5,10279546,570772,2023-02-05T00:00:00
227,Search - YouTube - Feb2023,Search,YouTube,54,2023-02-06,2023-04-02,24559,21272.5,10279546,570772,2023-02-02T00:00:00
228,Search - Instagram - Mar2022,Search,Instagram,32,2022-03-03,2022-03-10,76777,60411.59,8916236,643565,2022-02-23T00:00:00
229,Search - Instagram - Mar2022,Search,Instagram,57,2022-03-03,2022-03-10,76777,60411.59,8916236,643565,2022-02-27T00:00:00
230,Video - LinkedIn - Aug2022,Video,LinkedIn,51,2022-08-16,2022-09-07,140152,116930.33,52058235,2121388,2022-08-08T00:00:00
231,Video - LinkedIn - Aug2022,Video,LinkedIn,52,2022-08-16,2022-09-07,140152,116930.33,52058235,2121388,2022-08-11T00:00:00
232,Video - LinkedIn - Aug2022,Video,LinkedIn,54,2022-08-16,2022-09-07,140152,116930.33,52058235,2121388,2022-08-08T00:00:00
233,Video - LinkedIn - Aug2022,Video,LinkedIn,24,2022-08-16,2022-09-07,140152,116930.33,52058235,2121388,2022-08-12T00:00:00
234,Search - Google - Jul2021,Search,Google,20,2021-07-12,2021-09-14,88709,100253.74,29462280,646452,2021-07-04T00:00:00
235,Search - Google - Jul2021,Search,Google,62,2021-07-12,2021-09-14,88709,100253.74,29462280,646452,2021-07-03T00:00:00
236,Search - Google - Jul2021,Search,Google,19,2021-07-12,2021-09-14,88709,100253.74,29462280,646452,2021-07-02T00:00:00
237,Social Media - Instagram - May2024,Social Media,Instagram,47,2024-05-04,2024-07-19,4891,5103.43,746074,21505,2024-05-02T00:00:00
238,Social Media - Instagram - May2024,Social Media,Instagram,30,2024-05-04,2024-07-19,4891,5103.43,746074,21505,2024-04-25T00:00:00
239,Social Media - Instagram - May2024,Social Media,Instagram,25,2024-05-04,2024-07-19,4891,5103.43,746074,21505,2024-04-20T00:00:00
240,Social Media - Instagram - May2024,Social Media,Instagram,50,2024-05-04,2024-07-19,4891,5103.43,746074,21505,2024-04-20T00:00:00
241,Display - YouTube - May2024,Display,YouTube,33,2024-05-09,2024-07-25,3022,3576.67,526350,33858,2024-04-28T00:00:00
242,Display - YouTube - May2024,Display,YouTube,4,2024-05-09,2024-07-25,3022,3576.67,526350,33858,2024-04-29T00:00:00
243,Display - YouTube - May2024,Display,YouTube,61,2024-05-09,2024-07-25,3022,3576.67,526350,33858,2024-05-08T00:00:00
244,Display - YouTube - May2024,Display,YouTube,58,2024-05-09,2024-07-25,3022,3576.67,526350,33858,2024-05-04T00:00:00
245,Email - LinkedIn - Apr2023,Email,LinkedIn,44,2023-04-15,2023-05-19,5231,,985631,23181,2023-04-14T00:00:00
246,Search - Twitter - Apr2021,Search,Twitter,58,2021-04-13,2021-05-27,54308,46569.86,22312547,1535251,2021-03-31T00:00:00
247,Search - Twitter - Apr2021,Search,Twitter,29,2021-04-13,2021-05-27,54308,46569.86,22312547,1535251,2021-04-01T00:00:00
248,Search - Twitter - Apr2021,Search,Twitter,18,2021-04-13,2021-05-27,54308,46569.86,22312547,1535251,2021-04-10T00:00:00
249,Search - Twitter - Apr2021,Search,Twitter,63,2021-04-13,2021-05-27,54308,46569.86,22312547,1535251,2021-04-01T00:00:00
250,Social Media - YouTube - Jul2021,Social Media,YouTube,52,2021-07-16,2021-08-16,9897,8143.86,774759,51855,2021-07-12T00:00:00
251,Social Media - YouTube - Jul2021,Social Media,YouTube,34,2021-07-16,2021-08-16,9897,8143.86,774759,51855,2021-07-12T00:00:00
252,Video - Facebook - Jan2024,Video,Facebook,46,2024-01-27,2024-02-21,105278,101463.32,27766145,1016293,2024-01-17T00:00:00
253,Influencer - LinkedIn - Dec2020,Influencer,LinkedIn,25,2020-12-16,2021-03-10,38676,38492.01,6048474,275249,2020-12-14T00:00:00
254,Influencer - LinkedIn - Dec2020,Influencer,LinkedIn,17,2020-12-16,2021-03-10,38676,38492.01,6048474,275249,2020-12-04T00:00:00
255,Influencer - LinkedIn - Dec2020,Influencer,LinkedIn,14,2020-12-16,2021-03-10,38676,38492.01,6048474,275249,2020-12-10T00:00:00
256,Email - TikTok - Jul2021,Email,TikTok,43,2021-07-08,2021-10-06,8323,6505.83,2260784,55083,2021-07-05T00:00:00
257,Influencer - LinkedIn - Sep2021,Influencer,LinkedIn,46,2021-09-05,2021-11-19,56669,60219.58,10971315,175727,2021-08-26T00:00:00
258,Influencer - LinkedIn - Sep2021,Influencer,LinkedIn,47,2021-09-05,2021-11-19,56669,60219.58,10971315,175727,2021-08-23T00:00:00
259,Influencer - LinkedIn - Sep2021,Influencer,LinkedIn,59,2021-09-05,2021-11-19,56669,60219.58,10971315,175727,2021-09-04T00:00:00
260,Social Media - Facebook - May2021,Social Media,Facebook,22,2021-05-02,2021-05-09,17472,20704.06,10018133,415456,2021-04-27T00:00:00
261,Social Media - Facebook - May2021,Social Media,Facebook,52,2021-05-02,2021-05-09,17472,20704.06,10018133,415456,2021-04-25T00:00:00
262,Social Media - Facebook - May2021,Social Media,Facebook,27,2021-05-02,2021-05-09,17472,20704.06,10018133,415456,2021-04-21T00:00:00
263,Display - TikTok - Feb2020,Display,TikTok,48,2020-02-16,2020-03-30,21438,24500.87,7588563,323071,2020-02-15T00:00:00
264,Display - TikTok - Feb2020,Display,TikTok,44,2020-02-16,2020-03-30,21438,24500.87,7588563,323071,2020-02-09T00:00:00
265,Display - YouTube - Jun2023,Display,YouTube,33,2023-06-10,2023-09-02,14900,15947.06,7735256,421345,2023-06-09T00:00:00
266,Search - Instagram - Feb2024,Search,Instagram,36,2024-02-06,2024-04-06,57075,,13001894,756951,2024-02-03T00:00:00
267,Email - Twitter - May2024,Email,Twitter,62,2024-05-08,2024-06-18,9561,10235.57,702664,52068,2024-05-05T00:00:00
268,Email - Twitter - May2024,Email,Twitter,10,2024-05-08,2024-06-18,9561,10235.57,702664,52068,2024-05-04T00:00:00
269,Video - Twitter - Aug2022,Video,Twitter,5,2022-08-14,2022-09-15,135501,117870.62,40542129,1360921,2022-08-03T00:00:00
270,Video - Twitter - Aug2022,Video,Twitter,59,2022-08-14,2022-09-15,135501,117870.62,40542129,1360921,2022-08-04T00:00:00
271,Video - Twitter - Aug2022,Video,Twitter,26,2022-08-14,2022-09-15,135501,117870.62,40542129,1360921,2022-08-08T00:00:00
272,Video - Google - Sep2022,Video,Google,19,2022-09-30,2022-10-25,82548,83073.18,5895859,309063,2022-09-28T00:00:00
273,Social Media - LinkedIn - Mar2024,Social Media,LinkedIn,4,2024-03-05,2024-04-08,48118,47867.18,23725142,906314,2024-02-21T00:00:00
274,Social Media - LinkedIn - Mar2024,Social Media,LinkedIn,18,2024-03-05,2024-04-08,48118,47867.18,23725142,906314,2024-02-20T00:00:00
275,Display - Google - Mar2020,Display,Google,61,2020-03-16,2020-06-06,12296,10598.86,746236,15466,2020-03-06T00:00:00
276,Search - YouTube - Feb2020,Search,YouTube,29,2020-02-10,2020-04-04,90237,98392.48,14379875,541112,2020-02-08T00:00:00
277,Search - YouTube - Feb2020,Search,YouTube,61,2020-02-10,2020-04-04,90237,98392.48,14379875,541112,2020-02-05T00:00:00
278,Search - YouTube - Feb2020,Search,YouTube,24,2020-02-10,2020-04-04,90237,98392.48,14379875,541112,2020-01-27T00:00:00
279,Video - Twitter - Nov2023,Video,Twitter,36,2023-11-20,2023-12-01,28377,26802.24,10287941,514304,2023-11-16T00:00:00
280,Video - Twitter - Nov2023,Video,Twitter,14,2023-11-20,2023-12-01,28377,26802.24,10287941,514304,2023-11-11T00:00:00
281,Video - Twitter - Nov2023,Video,Twitter,5,2023-11-20,2023-12-01,28377,26802.24,10287941,514304,2023-11-07T00:00:00
282,Email - TikTok - Aug2024,Email,TikTok,44,2024-08-31,2024-10-25,5112,,1763123,133217,2024-08-17T00:00:00
283,Influencer - Instagram - Mar2021,Influencer,Instagram,41,2021-03-07,2021-03-16,32186,23693.13,8738255,651815,2021-03-04T00:00:00
284,Influencer - Instagram - Mar2021,Influencer,Instagram,52,2021-03-07,2021-03-16,32186,23693.13,8738255,651815,2021-02-27T00:00:00
285,Influencer - Instagram - Mar2021,Influencer,Instagram,14,2021-03-07,2021-03-16,32186,23693.13,8738255,651815,2021-03-06T00:00:00
286,Influencer - Instagram - Mar2021,Influencer,Instagram,42,2021-03-07,2021-03-16,32186,23693.13,8738255,651815,2021-02-23T00:00:00
287,Influencer - Instagram - Mar2021,Influencer,Instagram,11,2021-03-07,2021-03-16,32186,23693.13,8738255,651815,2021-02-22T00:00:00
288,Email - Twitter - Apr2021,Email,Twitter,52,2021-04-22,2021-06-13,3912,,810669,51543,2021-04-16T00:00:00
289,Email - Twitter - Apr2021,Email,Twitter,18,2021-04-22,2021-06-13,3912,,810669,51543,2021-04-12T00:00:00
290,Email - Twitter - Apr2021,Email,Twitter,6,2021-04-22,2021-06-13,3912,,810669,51543,2021-04-17T00:00:00
291,Email - Twitter - Apr2021,Email,Twitter,11,2021-04-22,2021-06-13,3912,,810669,51543,2021-04-20T00:00:00
292,Email - Twitter - Apr2021,Email,Twitter,43,2021-04-22,2021-06-13,3912,,810669,51543,2021-04-10T00:00:00
293,Display - TikTok - Mar2022,Display,TikTok,55,2022-03-27,2022-04-12,18857,17180.66,4068198,78680,2022-03-21T00:00:00
294,Display - TikTok - Mar2022,Display,TikTok,59,2022-03-27,2022-04-12,18857,17180.66,4068198,78680,2022-03-15T00:00:00
295,Video - LinkedIn - Jun2020,Video,LinkedIn,18,2020-06-20,2020-08-18,32547,27027.19,4752901,138753,2020-06-14T00:00:00
296,Video - LinkedIn - Jun2020,Video,LinkedIn,5,2020-06-20,2020-08-18,32547,27027.19,4752901,138753,2020-06-08T00:00:00
297,Influencer - TikTok - Mar2020,Influencer,TikTok,47,2020-03-31,2020-05-14,37941,40455.44,11377616,502183,2020-03-21T00:00:00
298,Influencer - TikTok - Mar2020,Influencer,TikTok,12,2020-03-31,2020-05-14,37941,40455.44,11377616,502183,2020-03-29T00:00:00
299,Video - Instagram - Jul2020,Video,Instagram,31,2020-07-02,2020-09-13,22144,21297.63,3617745,257908,2020-06-21T00:00:00
300,Influencer - Facebook - Nov2023,Influencer,Facebook,38,2023-11-23,2024-02-15,18792,,7108654,525178,2023-11-14T00:00:00
301,Influencer - Facebook - Nov2023,Influencer,Facebook,13,2023-11-23,2024-02-15,18792,,7108654,525178,2023-11-11T00:00:00
302,Influencer - LinkedIn - Sep2024,Influencer,LinkedIn,21,2024-09-26,2024-11-14,23977,24523.52,2960646,61768,2024-09-25T00:00:00
303,Influencer - LinkedIn - Sep2024,Influencer,LinkedIn,37,2024-09-26,2024-11-14,23977,24523.52,2960646,61768,2024-09-21T00:00:00
304,Influencer - LinkedIn - Sep2024,Influencer,LinkedIn,54,2024-09-26,2024-11-14,23977,24523.52,2960646,61768,2024-09-25T00:00:00
305,Video - LinkedIn - Jan2021,Video,LinkedIn,6,2021-01-08,2021-03-28,132627,157042.29,9632787,762202,2021-01-03T00:00:00
306,Video - LinkedIn - Jan2021,Video,LinkedIn,54,2021-01-08,2021-03-28,132627,157042.29,9632787,762202,2020-12-25T00:00:00
307,Email - LinkedIn - Jan2021,Email,LinkedIn,49,2021-01-03,2021-03-14,2074,1712.03,577693,1155386,2020-12-30T00:00:00
308,Email - LinkedIn - Jan2021,Email,LinkedIn,54,2021-01-03,2021-03-14,2074,1712.03,577693,1155386,2020-12-23T00:00:00
309,Influencer - Instagram - Oct2024,Influencer,Instagram,15,2024-10-28,2024-11-13,14510,11137.62,2420722,59741,2024-10-14T00:00:00
310,Influencer - Instagram - Oct2024,Influencer,Instagram,4,2024-10-28,2024-11-13,14510,11137.62,2420722,59741,2024-10-15T00:00:00
311,Influencer - Instagram - Oct2024,Influencer,Instagram,12,2024-10-28,2024-11-13,14510,11137.62,2420722,59741,2024-10-17T00:00:00
312,Influencer - Instagram - Oct2024,Influencer,Instagram,60,2024-10-28,2024-11-13,14510,11137.62,2420722,59741,2024-10-27T00:00:00
313,Search - YouTube - Mar2021,Search,YouTube,1,2021-03-25,2021-04-07,25915,27312.56,10314621,562164,2021-03-12T00:00:00
314,Search - YouTube - Mar2021,Search,YouTube,45,2021-03-25,2021-04-07,25915,27312.56,10314621,562164,2021-03-22T00:00:00
315,Search - YouTube - Mar2021,Search,YouTube,55,2021-03-25,2021-04-07,25915,27312.56,10314621,562164,2021-03-13T00:00:00
316,Influencer - LinkedIn - Aug2021,Influencer,LinkedIn,24,2021-08-30,2021-10-01,6147,4639.22,778626,10865,2021-08-19T00:00:00
317,Influencer - LinkedIn - Aug2021,Influencer,LinkedIn,57,2021-08-30,2021-10-01,6147,4639.22,778626,10865,2021-08-16T00:00:00
318,Influencer - LinkedIn - Aug2021,Influencer,LinkedIn,19,2021-08-30,2021-10-01,6147,4639.22,778626,10865,2021-08-28T00:00:00
319,Influencer - LinkedIn - Aug2021,Influencer,LinkedIn,21,2021-08-30,2021-10-01,6147,4639.22,778626,10865,2021-08-28T00:00:00
320,Influencer - LinkedIn - Aug2021,Influencer,LinkedIn,17,2021-08-30,2021-10-01,6147,4639.22,778626,10865,2021-08-27T00:00:00
321,Email - Facebook - Jan2020,Email,Facebook,19,2020-01-19,2020-03-04,9362,8889.9,2390994,127456,2020-01-14T00:00:00
322,Email - Facebook - Jan2020,Email,Facebook,12,2020-01-19,2020-03-04,9362,8889.9,2390994,127456,2020-01-15T00:00:00
323,Email - Facebook - Jan2020,Email,Facebook,24,2020-01-19,2020-03-04,9362,8889.9,2390994,127456,2020-01-11T00:00:00
324,Search - Twitter - Mar2021,Search,Twitter,56,2021-03-22,2021-04-01,94384,80899.17,31348154,678194,2021-03-12T00:00:00
325,Search - Twitter - Mar2021,Search,Twitter,61,2021-03-22,2021-04-01,94384,80899.17,31348154,678194,2021-03-16T00:00:00
326,Search - Twitter - Mar2021,Search,Twitter,24,2021-03-22,2021-04-01,94384,80899.17,31348154,678194,2021-03-11T00:00:00
327,Email - TikTok - Jun2023,Email,TikTok,9,2023-06-01,2023-08-30,5814,6928.45,3159626,228724,2023-05-21T00:00:00
328,Email - TikTok - Jun2023,Email,TikTok,62,2023-06-01,2023-08-30,5814,6928.45,3159626,228724,2023-05-23T00:00:00
329,Email - TikTok - Jun2023,Email,TikTok,15,2023-06-01,2023-08-30,5814,6928.45,3159626,228724,2023-05-30T00:00:00
330,Email - TikTok - Jun2023,Email,TikTok,59,2023-06-01,2023-08-30,5814,6928.45,3159626,228724,2023-05-31T00:00:00
331,Search - YouTube - Mar2022,Search,YouTube,27,2022-03-09,2022-04-05,40652,38656.45,10086066,292796,2022-02-27T00:00:00
332,Search - YouTube - Mar2022,Search,YouTube,42,2022-03-09,2022-04-05,40652,38656.45,10086066,292796,2022-03-02T00:00:00
333,Search - YouTube - Mar2022,Search,YouTube,53,2022-03-09,2022-04-05,40652,38656.45,10086066,292796,2022-03-04T00:00:00
334,Search - YouTube - Mar2022,Search,YouTube,56,2022-03-09,2022-04-05,40652,38656.45,10086066,292796,2022-03-04T00:00:00
335,Search - YouTube - Mar2022,Search,YouTube,59,2022-03-09,2022-04-05,40652,38656.45,10086066,292796,2022-02-26T00:00:00
336,Video - Facebook - Jan2021,Video,Facebook,42,2021-01-21,2021-03-24,75691,72198.16,29489353,1390282,2021-01-10T00:00:00
337,Video - Facebook - Jan2021,Video,Facebook,49,2021-01-21,2021-03-24,75691,72198.16,29489353,1390282,2021-01-10T00:00:00
338,Video - Facebook - Jan2021,Video,Facebook,57,2021-01-21,2021-03-24,75691,72198.16,29489353,1390282,2021-01-11T00:00:00
339,Video - Facebook - Jan2021,Video,Facebook,17,2021-01-21,2021-03-24,75691,72198.16,29489353,1390282,2021-01-08T00:00:00
340,Video - Facebook - Jan2021,Video,Facebook,51,2021-01-21,2021-03-24,75691,72198.16,29489353,1390282,2021-01-14T00:00:00
341,Social Media - TikTok - Jul2022,Social Media,TikTok,51,2022-07-18,2022-08-15,29550,26223.67,12658834,924650,2022-07-17T00:00:00
342,Social Media - TikTok - Jul2022,Social Media,TikTok,29,2022-07-18,2022-08-15,29550,26223.67,12658834,924650,2022-07-15T00:00:00
343,Social Media - YouTube - Jul2024,Social Media,YouTube,28,2024-07-05,2024-08-16,33848,38570.49,9214139,383289,2024-06-24T00:00:00
344,Social Media - YouTube - Jul2024,Social Media,YouTube,2,2024-07-05,2024-08-16,33848,38570.49,9214139,383289,2024-06-25T00:00:00
345,Social Media - YouTube - Jul2024,Social Media,YouTube,6,2024-07-05,2024-08-16,33848,38570.49,9214139,383289,2024-06-28T00:00:00
346,Social Media - YouTube - Jul2024,Social Media,YouTube,32,2024-07-05,2024-08-16,33848,38570.49,9214139,383289,2024-06-25T00:00:00
347,Video - Facebook - Oct2020,Video,Facebook,58,2020-10-06,2020-12-10,51821,44201.0,18672110,1234721,2020-10-03T00:00:00
348,Social Media - Google - Nov2020,Social Media,Google,3,2020-11-24,2021-01-03,37899,32479.41,7802253,374583,2020-11-15T00:00:00
349,Social Media - Google - Nov2020,Social Media,Google,15,2020-11-24,2021-01-03,37899,32479.41,7802253,374583,2020-11-10T00:00:00
350,Social Media - Google - Nov2020,Social Media,Google,11,2020-11-24,2021-01-03,37899,32479.41,7802253,374583,2020-11-23T00:00:00
351,Social Media - Google - Nov2020,Social Media,Google,23,2020-11-24,2021-01-03,37899,32479.41,7802253,374583,2020-11-13T00:00:00
352,Influencer - Google - Apr2021,Influencer,Google,2,2021-04-04,2021-05-05,33538,,4266842,179459,2021-04-01T00:00:00
353,Influencer - Google - Apr2021,Influencer,Google,4,2021-04-04,2021-05-05,33538,,4266842,179459,2021-03-30T00:00:00
354,Influencer - Google - Apr2021,Influencer,Google,61,2021-04-04,2021-05-05,33538,,4266842,179459,2021-03-22T00:00:00
355,Influencer - Google - Apr2021,Influencer,Google,23,2021-04-04,2021-05-05,33538,,4266842,179459,2021-04-03T00:00:00
356,Influencer - Google - Apr2021,Influencer,Google,51,2021-04-04,2021-05-05,33538,,4266842,179459,2021-03-27T00:00:00
357,Influencer - Instagram - Apr2021,Influencer,Instagram,28,2021-04-16,2021-06-11,4347,3665.44,-272684,7729,2021-04-05T00:00:00
358,Display - YouTube - Sep2021,Display,YouTube,9,2021-09-14,2021-10-24,19576,22184.44,5467626,385168,2021-09-03T00:00:00
359,Display - YouTube - Sep2021,Display,YouTube,7,2021-09-14,2021-10-24,19576,22184.44,5467626,385168,2021-09-02T00:00:00
360,Display - YouTube - Sep2021,Display,YouTube,29,2021-09-14,2021-10-24,19576,22184.44,5467626,385168,2021-09-11T00:00:00
361,Display - Facebook - Apr2022,Display,Facebook,50,2022-04-07,2022-07-02,7374,8769.71,2487701,131605,2022-04-01T00:00:00
362,Display - Facebook - Apr2022,Display,Facebook,23,2022-04-07,2022-07-02,7374,8769.71,2487701,131605,2022-04-03T00:00:00
